2020-01-27 14:54:58.611 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\asus\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.2\jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
2020-01-27 16:44:49.448 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getShoppingnum
2020-01-27 16:44:49.448 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.448 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.getShoppingnum(Long)
2020-01-27 16:44:49.448 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200029]
2020-01-27 16:44:49.448 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.449 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.450 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[1]
2020-01-27 16:44:49.450 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:49.453 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:49.453 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getOrderStatus
2020-01-27 16:44:49.453 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.453 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Byte com.lpc.serviceImpl.OrderServiceImpl.getOrderStatus(Long)
2020-01-27 16:44:49.453 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200029]
2020-01-27 16:44:49.453 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.454 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.454 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - #########Response内容:2
2020-01-27 16:44:49.454 [http-nio-8004-exec-2] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:49.465 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:49.466 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8002/commodity/selectItemsByIds
2020-01-27 16:44:49.466 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.466 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.ItemServiceImpl.selectItemsByIds(List)
2020-01-27 16:44:49.466 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[[2]]
2020-01-27 16:44:49.466 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.467 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.467 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[{"createdTime":1577191530000,"id":2,"image":"https://2f.zol-img.com.cn/product/194_320x240/443/ceKE5MHu5GU9M.jpg","num":10000,"price":1999,"status":1,"title":"荣耀10青春版","updatedTime":1577191532000}]
2020-01-27 16:44:49.467 [http-nio-8002-exec-6] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:49.471 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:49.471 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getItemsIdByOrderId
2020-01-27 16:44:49.471 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.471 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.getItemsIdByOrderId(Long)
2020-01-27 16:44:49.471 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200030]
2020-01-27 16:44:49.471 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.488 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.488 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[2]
2020-01-27 16:44:49.488 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:49.492 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:49.492 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getShoppingnum
2020-01-27 16:44:49.492 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.492 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.getShoppingnum(Long)
2020-01-27 16:44:49.492 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200030]
2020-01-27 16:44:49.492 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.493 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.493 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[1]
2020-01-27 16:44:49.493 [http-nio-8004-exec-3] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:49.522 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:49.522 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getOrderStatus
2020-01-27 16:44:49.522 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.522 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Byte com.lpc.serviceImpl.OrderServiceImpl.getOrderStatus(Long)
2020-01-27 16:44:49.522 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200030]
2020-01-27 16:44:49.522 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.523 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.523 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - #########Response内容:2
2020-01-27 16:44:49.523 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:49.527 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:49.527 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8002/commodity/selectItemsByIds
2020-01-27 16:44:49.527 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:49.527 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.ItemServiceImpl.selectItemsByIds(List)
2020-01-27 16:44:49.527 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[[2]]
2020-01-27 16:44:49.527 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:49.549 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:49.550 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[{"createdTime":1577191530000,"id":2,"image":"https://2f.zol-img.com.cn/product/194_320x240/443/ceKE5MHu5GU9M.jpg","num":10000,"price":1999,"status":1,"title":"荣耀10青春版","updatedTime":1577191532000}]
2020-01-27 16:44:49.550 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:50.505 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:50.505 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getItemsIdByOrderId
2020-01-27 16:44:50.505 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:50.505 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.getItemsIdByOrderId(Long)
2020-01-27 16:44:50.505 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200031]
2020-01-27 16:44:50.505 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:50.507 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:50.507 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[2]
2020-01-27 16:44:50.507 [http-nio-8004-exec-5] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:50.510 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:50.510 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getShoppingnum
2020-01-27 16:44:50.511 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:50.511 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.getShoppingnum(Long)
2020-01-27 16:44:50.511 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200031]
2020-01-27 16:44:50.511 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:50.512 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:50.512 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[1]
2020-01-27 16:44:50.512 [http-nio-8004-exec-6] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:50.515 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:50.515 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/getOrderStatus
2020-01-27 16:44:50.515 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:50.515 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Byte com.lpc.serviceImpl.OrderServiceImpl.getOrderStatus(Long)
2020-01-27 16:44:50.515 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[20200031]
2020-01-27 16:44:50.515 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:50.516 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:50.517 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - #########Response内容:0
2020-01-27 16:44:50.517 [http-nio-8004-exec-7] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:50.546 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:44:50.546 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8002/commodity/selectItemsByIds
2020-01-27 16:44:50.546 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:44:50.546 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.ItemServiceImpl.selectItemsByIds(List)
2020-01-27 16:44:50.546 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[[2]]
2020-01-27 16:44:50.546 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:44:50.548 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:44:50.548 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[{"createdTime":1577191530000,"id":2,"image":"https://2f.zol-img.com.cn/product/194_320x240/443/ceKE5MHu5GU9M.jpg","num":10000,"price":1999,"status":1,"title":"荣耀10青春版","updatedTime":1577191532000}]
2020-01-27 16:44:50.548 [http-nio-8002-exec-8] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:44:52.456 [http-nio-8010-exec-1] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: pay-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 16:44:52.457 [http-nio-8010-exec-1] INFO  com.netflix.util.concurrent.ShutdownEnabledTimer - Shutdown hook installed for: NFLoadBalancer-PingTimer-pay-server
2020-01-27 16:44:52.458 [http-nio-8010-exec-1] INFO  com.netflix.loadbalancer.BaseLoadBalancer - Client: pay-server instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=pay-server,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2020-01-27 16:44:52.459 [http-nio-8010-exec-1] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - Using serverListUpdater PollingServerListUpdater
2020-01-27 16:44:52.461 [http-nio-8010-exec-1] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: pay-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 16:44:52.462 [http-nio-8010-exec-1] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - DynamicServerListLoadBalancer for client pay-server initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=pay-server,current list of Servers=[linpengcheng:8005],Load balancer stats=Zone stats: {defaultzone=[Zone:defaultzone;	Instance count:1;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:linpengcheng:8005;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@4f872e23
2020-01-27 16:44:53.461 [PollingServerListUpdater-1] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: pay-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 16:45:00.645 [http-nio-8005-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-01-27 16:45:00.692 [http-nio-8005-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-01-27 16:45:03.716 [http-nio-8005-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3023 ms
2020-01-27 16:45:05.073 [http-nio-8005-exec-1] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:45:05.076 [http-nio-8005-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8005/pay/addPaymentInfo
2020-01-27 16:45:05.076 [http-nio-8005-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:45:05.104 [http-nio-8005-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.PaymentInfoServiceImpl.addPaymentInfo(String,String)
